city,route_id,line_local,line_en,operator,operator_source,technology,legal_class,mode,n_stations,is_loop,length_km_greatcircle,in_vehicle_min_sum,commercial_speed_proxy_kmh,trains_per_hour,headway_min,headway_source,constant_fill_share,speed_proxy_reliable,T1_uitp_line_criteria,T2_designated_urban_system,T3_scope,T3_basis,fare_flag,verdict,shares_line_with_routes,name_source,assignment_confidence,amap_line_id,note,technology_source,train_formation,capacity_per_train,capacity_class_national
Tokyo,10,副都心線,Fukutoshin Line,"Tokyo Metro Co., Ltd. (東京地下鉄)",,steel-wheel metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,16,False,38.6,76.8,30.2,7.61,7.9,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 30 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,,"Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Tokyo,11,浅草線,Toei Asakusa Line,Tokyo Metropolitan Government Bureau of Transportation (東京都交通局),,steel-wheel metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,20,False,36.5,75.8,28.9,8.47,7.1,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 29 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,Keikyu and Keisei through services truncated at 泉岳寺 and 押上,"Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Tokyo,12,三田線,Toei Mita Line,Tokyo Metropolitan Government Bureau of Transportation (東京都交通局),,steel-wheel metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,27,False,51.1,106.3,28.8,10.47,5.7,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 29 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,,"Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Tokyo,13,新宿線,Toei Shinjuku Line,Tokyo Metropolitan Government Bureau of Transportation (東京都交通局),,steel-wheel metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,21,False,46.2,84.3,32.9,9.84,6.1,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,Keio through services truncated at 新宿,"Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Tokyo,14,大江戸線,Toei Oedo Line,Tokyo Metropolitan Government Bureau of Transportation (東京都交通局),,steel-wheel linear-motor metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,38,False,74.2,170.7,26.1,10.32,5.8,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 26 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,"DEFECT: the 都庁前–新宿西口 link is missing in the 2025 file, so the ring is open","Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Tokyo,15,ゆりかもめ,Yurikamome (Tokyo Waterfront New Transit Line),"Yurikamome Inc. (株式会社ゆりかもめ, Tokyo Metropolitan Government-led third sector)",,rubber-tyred AGT / automated people mover,軌道法 and 鉄道事業法 (mixed sections); 新交通システム; 都市高速鉄道 (都市計画法),metro,16,False,25.1,62.0,24.3,12.21,4.9,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 24 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,"fully elevated, driverless, 6-car; not on the JAMETRO subway list","Yurikamome Inc., 会社概要, https://www.yurikamome.co.jp/company/about.html (案内方式: 側方案内方式, computer-controlled driverless; formal line name 東京臨海新交通臨海線; 14.7 km, 16 stations) [accessed 2026-09-10]",6 cars,306,
Tokyo,16,日暮里・舎人ライナー,Nippori-Toneri Liner,Tokyo Metropolitan Government Bureau of Transportation (東京都交通局),,rubber-tyred AGT / automated people mover,軌道法 (新交通システム); 都市高速鉄道 (都市計画法),metro,13,False,19.4,43.6,26.7,12.82,4.7,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 27 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,rail facilities built as a 都市計画都市高速鉄道事業; operated by Toei,"Tokyo Metropolitan Bureau of Transportation, 日暮里・舎人ライナーのあゆみ, https://www.kotsu.metro.tokyo.jp/about/ayumi/nippori_toneri.html (案内軌条式鉄道 / 新交通システム; 軌道事業譲渡許可 under 軌道法 2007-10-01, opened 2008-03-30; 9.7 km) [accessed 2026-09-10]",,,
Tokyo,17,東京モノレール羽田空港線,Tokyo Monorail Haneda Airport Line,"Tokyo Monorail Co., Ltd. (東京モノレール, JR East group, 79%)",,straddle monorail,鉄道事業法 跨座式鉄道; 都市モノレール,metro,11,False,32.6,50.3,38.9,7.79,7.7,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 39 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,"single-line urban undertaking, own fares, no through-running; DEFECT: モノレール浜松町 is merged into 大門 in the 2025 file","Tokyo Monorail Co., Ltd., 会社概要, https://www.tokyo-monorail.co.jp/company/profile.html (跨座式 in the company's own specification table; 17.8 km). CAUTION: the 都市モノレール element of this row's legal_class is NOT established by this source and is flagged for verification, and no JR East shareholding figure is printed because the 79 per cent in registry.py has no primary behind it [accessed 2026-09-10]",,,
Wenzhou,1,S1线,S1 Line,,,steel-wheel urban express (市域快速轨道系统),城市轨道交通: 市域快速轨道系统 (GB/T 44413-2024 Table 4 row 9),suburban / regional express,18,False,98.2,116.0,50.8,4.52,13.3,published_interval_band_line,0.229,True,pass,pass,metropolitan (Tier B),designated 市域 / regional line,,"include as Tier B (metropolitan scope), report in sensitivity sample",,Amap topology match 2026-08-21,high,900000109349,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 or 中运能 (GB/T Table 2 permits both)
Wenzhou,2,S2线,S2 Line,,,steel-wheel urban express (市域快速轨道系统),城市轨道交通: 市域快速轨道系统 (GB/T 44413-2024 Table 4 row 9),suburban / regional express,20,False,116.3,142.0,49.1,5.23,11.5,published_peak_offpeak_only,0.271,True,pass,pass,metropolitan (Tier B),designated 市域 / regional line,,"include as Tier B (metropolitan scope), report in sensitivity sample",,Amap topology match 2026-08-21,high,900000153401,CAMET 2025: Wenzhou's two lines (116.83 km) are both 市域快轨,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 or 中运能 (GB/T Table 2 permits both)
Wuhan,1,1号线,Line 1,武汉地铁集团有限公司 / Wuhan Metro Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,73.9,148.0,30.0,11.85,5.1,published_peak_offpeak_only,0.825,True,pass,pass,urban,speed proxy 30 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,420100034364,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,2,2号线,Line 2,武汉地铁集团有限公司 / Wuhan Metro Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,38,False,108.1,206.0,31.5,12.99,4.6,published_peak_offpeak_only,0.827,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,420100024404,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,3,3号线,Line 3,武汉地铁集团有限公司 / Wuhan Metro Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,24,False,56.9,110.0,31.0,8.95,6.7,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,420100024331,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,4,4号线,Line 4,武汉地铁集团有限公司 / Wuhan Metro Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,37,False,95.8,170.0,33.8,12.41,4.8,published_peak_offpeak_only,0.941,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,420100034395,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,5,5号线,Line 5,武汉地铁集团有限公司 / Wuhan Metro Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,27,False,70.5,126.0,33.6,10.83,5.5,published_peak_offpeak_only,0.77,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000068659,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,6,7号线,Line 7,武汉地铁集团有限公司 / Wuhan Metro Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,37,False,158.6,234.3,40.6,8.98,6.7,published_peak_offpeak_only,0.941,True,pass,pass,urban,speed proxy 41 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000044148,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,7,8号线,Line 8,"武汉地铁集团有限公司 / Wuhan Metro Group Co., Ltd",CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,26,False,70.8,138.0,30.8,8.88,6.8,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000044147,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,8,11号线,Line 11,武汉地铁集团有限公司 / Wuhan Metro Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,23,False,75.4,112.0,40.4,8.59,7.0,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 40 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000073743,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,9,16号线,Line 16,武汉地铁集团有限公司 / Wuhan Metro Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,14,False,69.6,82.0,51.0,5.58,10.8,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 51 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000090803,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,10,19号线,Line 19,武汉地铁集团有限公司 / Wuhan Metro Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,7,False,39.8,42.0,56.9,5.7,10.5,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 57 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000115789,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,11,阳逻线,阳逻线,武汉地铁集团有限公司 / Wuhan Metro Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,16,False,67.1,92.0,43.8,8.29,7.2,transcription_2025_unsourced,,True,pass,pass,urban,speed proxy 44 km/h at or below 60,,include,,Amap topology match 2026-08-21,medium,900000075739,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhan,12,6号线,Line 6,武汉地铁集团有限公司 / Wuhan Metro Group,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,81.1,146.0,33.3,7.36,8.1,published_peak_offpeak_only,0.942,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,420100024335,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuhu,1,1号线,Line 1,,,straddle monorail,城市轨道交通: 跨座式单轨系统 (GB/T 44413-2024 Table 4 row 3),monorail,25,False,56.9,144.0,23.7,5.29,11.3,published_peak_offpeak_only,0.746,True,pass,pass,urban,speed proxy 24 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075437,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,中运能 (1 to <3 万人次/h)
Wuhu,2,2号线,Line 2,,,straddle monorail,城市轨道交通: 跨座式单轨系统 (GB/T 44413-2024 Table 4 row 3),monorail,11,False,28.2,52.0,32.5,5.66,10.6,published_peak_offpeak_only,0.749,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075459,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,中运能 (1 to <3 万人次/h)
Wuxi,1,1号线 (含 S1线 贯通运营),Line 1 with through-running S1 (锡澄线),"无锡市地铁集团有限公司 / Wuxi Metro Group Co., Ltd","zh.wikipedia.org line operator table, read 2026-08-23 (operator site refused the connection): https://zh.wikipedia.org/wiki/无锡地铁",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,27,False,63.2,93.4,40.6,7.67,7.8,published_peak_offpeak_only,0.429,True,pass,pass,urban,speed proxy 41 km/h at or below 60,,include,,Amap topology match 2026-08-21 with manual override,high,320200021334,the 10 S1 stations to Jiangyin sit inside this route; S1 opened 2024-01; CAMET 2025 counts S1 as Wuxi's one 市域快轨 line (30.40 km),"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuxi,3,2号线,Line 2,"无锡市地铁集团有限公司 / Wuxi Metro Group Co., Ltd","zh.wikipedia.org line operator table, read 2026-08-23 (operator site refused the connection): https://zh.wikipedia.org/wiki/无锡地铁",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,22,False,50.2,96.7,31.2,8.07,7.4,published_peak_offpeak_only,0.258,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000029089,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuxi,4,3号线,Line 3,"无锡市地铁集团有限公司 / Wuxi Metro Group Co., Ltd","zh.wikipedia.org line operator table, read 2026-08-23 (operator site refused the connection): https://zh.wikipedia.org/wiki/无锡地铁",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,21,False,52.5,72.0,43.7,6.53,9.2,published_peak_offpeak_only,0.287,True,pass,pass,urban,speed proxy 44 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,320200021052,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Wuxi,5,4号线,Line 4,"无锡市地铁集团有限公司 / Wuxi Metro Group Co., Ltd","zh.wikipedia.org line operator table, read 2026-08-23 (operator site refused the connection): https://zh.wikipedia.org/wiki/无锡地铁",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,29,False,102.8,119.2,51.7,5.6,10.7,press_quoted_operator_notice,0.0,True,pass,pass,urban,speed proxy 52 km/h at or below 60,,include,,Amap topology match 2026-08-21,medium,900000062486,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xiamen,1,1号线,Line 1,厦门轨道交通集团 / Xiamen Rail Transit Group,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,24,False,57.1,100.0,34.3,10.02,6.0,published_interval_band_line,0.233,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000055907,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xiamen,2,2号线,Line 2,厦门轨道交通集团 / Xiamen Rail Transit Group,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,85.1,180.0,28.4,9.0,6.7,published_peak_offpeak_only,0.879,True,pass,pass,urban,speed proxy 28 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000086855,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xiamen,3,3号线,Line 3,厦门轨道交通集团 / Xiamen Rail Transit Group,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,21,False,50.0,84.0,35.7,5.95,10.1,published_interval_band_section,0.246,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000076914,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,1,1号线,Line 1,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,30,False,81.5,140.0,34.9,10.2,5.9,published_peak_offpeak_only,0.886,True,pass,pass,urban,speed proxy 35 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,610100020728,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,2,2号线,Line 2,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,25,False,66.1,114.0,34.8,12.34,4.9,published_peak_offpeak_only,0.887,True,pass,pass,urban,speed proxy 35 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,610100021499,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,3,3号线,Line 3,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,26,False,72.3,120.0,36.2,12.0,5.0,published_peak_offpeak_only,0.883,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,610100020611,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,4,4号线,Line 4,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,29,False,64.9,124.0,31.4,9.31,6.4,published_peak_offpeak_only,0.883,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,610100020613,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,5,5号线,Line 5,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,34,False,85.0,156.0,32.7,6.98,8.6,published_peak_offpeak_only,0.883,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000074025,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,6,6号线,Line 6,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,73.1,140.0,31.3,13.06,4.6,published_peak_offpeak_only,0.824,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,610100020621,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,7,8号(环)线,8号(环)线,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (line absent from CPTOND),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,37,True,94.9,180.0,31.6,10.56,5.7,published_peak_offpeak_only,0.887,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,8,Amap topology match 2026-08-21,high,900000131714,"same line name as route(s) 8: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,8,8号(环)线,8号(环)线,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (line absent from CPTOND),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,37,True,94.9,180.0,31.6,10.56,5.7,published_peak_offpeak_only,0.887,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,7,Amap topology match 2026-08-21,high,900000131714,"same line name as route(s) 7: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,9,9号线,Line 9,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,15,False,47.0,74.0,38.1,7.36,8.2,published_peak_offpeak_only,0.875,True,pass,pass,urban,speed proxy 38 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000074587,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
